time_s,neural_action,confidence,management_action,pmu_weights
1.159,DOWNWEIGHT_PMU2,0.9999999999999996,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.179,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.199,DOWNWEIGHT_PMU2,0.9999999999999998,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.219,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.239,DOWNWEIGHT_PMU2,0.9999999999999991,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.259,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.279,DOWNWEIGHT_PMU2,0.9999999999999998,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.299,DOWNWEIGHT_PMU2,0.9999999999999996,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.319,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.339,DOWNWEIGHT_PMU2,0.9999999999999991,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.359,DOWNWEIGHT_PMU2,0.9999999999999993,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.379,DOWNWEIGHT_PMU2,0.9999999999999998,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.399,DOWNWEIGHT_PMU2,0.9999999999999998,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.419,DOWNWEIGHT_PMU2,0.9999999999999993,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.439,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.459,DOWNWEIGHT_PMU2,1.0,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.479,DOWNWEIGHT_PMU2,0.9999999999999998,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
1.499,DOWNWEIGHT_PMU2,0.9999999999999984,DOWN-WEIGHT PMU2,"[1.0, 0.1, 1.0]"
